herbarium_sheet,leaf_index,length_LM,width_LM,perimeter,area
solanum_bonariense_1135479564,e3e94ff6-6ed8-484d-913b-6efbf63c4039__6,417.0,184.0,997.2346314604088,44581.0
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__0,131.0,57.0,333.42135623731,4577.0
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__1,65.0,37.0,169.9238815542513,1469.5
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__2,95.0,50.0,242.20815280171345,2926.5
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__3,86.0,42.0,218.40916292848993,2623.5
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__4,102.0,53.0,264.9360748630713,3319.0
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__5,141.0,87.0,394.617315730204,7617.0
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__6,168.0,99.0,438.41630560342736,11740.0
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__7,215.0,108.0,543.3868683519048,16315.0
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__8,342.0,150.0,832.7077195258272,35581.5
solanum_campylacanthum_1055319052,dd698062-80e8-4d4f-a75c-e73875e875d7__9,316.0,135.0,757.6366517139618,29044.0
solanaceae_1056520988,e0ce3e00-472b-490b-8ebc-9e718c857cf3__0,225.0,84.0,538.0975464705598,11060.0
solanaceae_1056520988,e0ce3e00-472b-490b-8ebc-9e718c857cf3__1,359.0,156.0,1210.1707063234803,22575.0
solanaceae_1056520988,e0ce3e00-472b-490b-8ebc-9e718c857cf3__2,367.0,156.0,913.2346314604088,35906.0
solanaceae_1056520988,e0ce3e00-472b-490b-8ebc-9e718c857cf3__3,389.0,151.0,964.7321061434671,35395.5
solanum_nigrum_1825837033,de560944-ff5e-4a12-b0eb-7f18aef32a1a__0,92.0,41.0,239.3797256769672,2394.5
solanum_nigrum_1825837033,de560944-ff5e-4a12-b0eb-7f18aef32a1a__1,52.0,26.0,142.22539674441612,804.0
solanum_nigrum_1825837033,de560944-ff5e-4a12-b0eb-7f18aef32a1a__2,70.0,58.0,213.33809511662457,2713.0
solanum_nigrum_1825837033,de560944-ff5e-4a12-b0eb-7f18aef32a1a__3,84.0,44.0,212.89444430272863,2453.5
solanum_nigrum_1825837033,de560944-ff5e-4a12-b0eb-7f18aef32a1a__4,141.0,54.0,353.1198410471452,4676.5
solanum_nigrum_1825837033,de560944-ff5e-4a12-b0eb-7f18aef32a1a__5,148.0,73.0,380.7178207935919,7127.5
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__0,403.0,96.0,923.4112549695452,12811.0
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__1,261.0,108.0,987.7270555095844,16962.5
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__2,221.0,49.0,510.77669529663785,6750.5
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__3,560.0,84.0,1267.6955262170077,23974.0
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__4,313.0,56.0,680.634559672907,10336.5
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__5,191.0,41.0,424.5756851698611,4661.5
physalis_elliottii_1057575410,dca5ea11-3786-491f-aee9-e6d22ae0b0b3__6,321.0,78.0,760.447834896005,14639.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__0,208.0,127.0,572.658946290547,17737.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__1,157.0,109.0,464.1736649163082,10598.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__2,287.0,205.0,849.3940110268422,39387.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__3,122.0,81.0,326.1076477383252,6172.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__4,102.0,60.0,309.32085117392165,3744.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__5,167.0,109.0,471.40411229460744,12447.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__6,135.0,48.0,361.3452377915618,4703.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__7,138.0,66.0,356.61731573020387,5986.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__8,88.0,54.0,241.7228714274749,3335.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__9,111.0,68.0,293.03657992645964,4647.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__10,209.0,131.0,572.2741699796966,17581.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__11,300.0,171.0,880.0630585851549,36164.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__12,117.0,92.0,354.09040379562254,7034.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__13,283.0,203.0,974.0630585851547,27776.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__14,218.0,150.0,640.6833329081868,20635.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__15,208.0,171.0,656.9848480983519,21024.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__16,157.0,90.0,423.4457428549502,8358.0
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__17,273.0,201.0,943.619407771259,36119.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__18,212.0,123.0,562.2569260369937,16194.5
solanum_wrightii_1057377435,dd995780-8a63-4135-a816-7bc41297a4cd__19,262.0,177.0,721.0681092190375,29979.0
solanum_anguivi_1135478906,e8b63ce5-13ba-4824-88d7-c2b87e58a0a0__0,361.0,248.0,1211.518902707871,59249.0
solanum_anguivi_1135478906,e8b63ce5-13ba-4824-88d7-c2b87e58a0a0__1,420.0,232.0,1206.6559876977192,57287.0
solanum_anguivi_1135478906,e8b63ce5-13ba-4824-88d7-c2b87e58a0a0__2,308.0,156.0,812.707719525827,27614.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__0,273.0,106.0,665.7960312803951,16807.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__1,236.0,90.0,561.2274887854708,12484.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__2,78.0,37.0,206.85281374238576,1942.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__3,151.0,60.0,400.6761902332493,5095.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__4,164.0,57.0,387.5462479183382,4267.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__5,191.0,111.0,545.7300141024122,13131.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__6,85.0,28.0,200.99494936611697,1359.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__7,193.0,97.0,498.658946290547,9953.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__8,218.0,140.0,617.3868683519048,17267.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__9,156.0,52.0,376.3746750430844,5915.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__10,108.0,50.0,273.6639969244292,3795.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__11,239.0,123.0,590.4406922210675,17025.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__12,150.0,74.0,381.2203461105336,7338.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__13,192.0,99.0,476.2152954766508,11033.0
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__14,302.0,108.0,707.7716446627554,18561.5
solanum_furcatum_1056156210,e17db491-a007-4a6c-9987-495e3259eaa9__15,344.0,181.0,872.3229432149766,37278.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__0,183.0,80.0,495.2619766708765,11502.5
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__1,174.0,49.0,444.0904037956227,4950.5
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__2,88.0,50.0,229.4802307403556,3124.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__3,291.0,105.0,719.6711395993669,20874.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__4,123.0,57.0,320.24978336205623,4973.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__5,378.0,149.0,1021.7787873376928,33792.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__6,162.0,78.0,459.1025971044426,8117.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__7,141.0,68.0,362.29141392239904,6598.5
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__8,229.0,89.0,549.8305191658005,14353.5
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__9,416.0,120.0,952.7249634685302,34141.0
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__10,339.0,136.0,850.5655839020965,29184.5
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__11,403.0,137.0,941.0163773909296,34213.5
solanum_itatiaiae_1055639370,de545abd-2e52-4eab-bb80-6462a59e9476__12,350.0,122.0,825.2762620207511,29141.5
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__0,295.0,122.0,920.648845022782,22243.5
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__1,152.0,98.0,495.7300141024123,9410.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__2,67.0,33.0,164.85281374238588,1316.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__3,225.0,73.0,533.7544007200524,7218.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__4,315.0,120.0,774.5239533417536,22916.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__5,244.0,99.0,612.198051533948,12915.5
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__6,184.0,61.0,435.01933598375695,4902.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__7,109.0,35.0,246.1665222413708,2201.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__8,347.0,146.0,819.979797464469,29097.0
solanum_nudum_1056875738,de255247-5e61-45ff-932d-6a7f301e367e__9,313.0,135.0,742.8670990922611,25782.0
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__0,131.0,77.0,352.8772003600259,7039.0
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__1,141.0,50.0,358.77669529663757,4449.5
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__2,279.0,170.0,796.2396820942912,35553.0
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__3,122.0,64.0,330.2497833620563,5166.0
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__4,257.0,145.0,776.6833329081871,27208.5
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__5,258.0,126.0,647.6122650963214,22649.0
solanum_aureum_1056448156,dd9d1339-61ee-4c62-ad35-aaf4e17ee2f5__6,249.0,115.0,655.1858582251282,18156.0
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__0,107.0,44.0,266.2497833620562,2645.0
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__1,114.0,54.0,308.7350647362948,3194.0
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__2,127.0,70.0,334.73506473629493,6277.0
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__3,93.0,43.0,236.40916292849,2759.5
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__4,147.0,53.0,363.2203461105335,5123.0
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__5,114.0,47.0,268.2081528017135,3368.5
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__6,106.0,65.0,352.6345596729067,4968.5
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__7,151.0,64.0,361.4629867976529,6063.5
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__8,105.0,50.0,260.9360748630713,2962.0
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__9,115.0,52.0,290.4924240491755,4136.5
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__10,208.0,105.0,532.9432175380088,15356.5
solanum_chenopodioides_1135482469,dedc0bf7-8cd1-411c-869e-27f0472f8f35__11,169.0,75.0,460.71782079359247,7480.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__0,391.0,83.0,873.3452377915623,19724.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__1,252.0,90.0,613.3279938488593,10540.0
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__2,147.0,71.0,408.617315730204,7794.0
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__3,406.0,99.0,969.9381669041262,27283.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__4,383.0,90.0,954.3056992722742,21453.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__5,200.0,51.0,479.87214972614345,5822.0
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__6,345.0,75.0,880.0559159102175,17092.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__7,350.0,75.0,802.7077195258271,16631.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__8,395.0,134.0,1054.7564927611077,30262.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__9,320.0,137.0,960.9747468305868,22801.0
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__10,316.0,76.0,773.6021638285562,14780.0
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__11,371.0,94.0,846.2396820942915,23235.0
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__12,442.0,162.0,1181.266160752986,33761.5
solanum_ensifolium_1056797741,dcc74f82-cc5c-49ad-8a47-e0c5cecebbcc__13,455.0,107.0,1031.349421873672,32030.5
solanum_hasslerianum_1057457822,e8fc6d5f-5d43-4499-9ff4-cbe7aef1fa13__0,113.0,64.0,304.1492782986679,4545.5
solanum_hasslerianum_1057457822,e8fc6d5f-5d43-4499-9ff4-cbe7aef1fa13__1,360.0,175.0,1043.175756957363,32440.0
solanum_hasslerianum_1057457822,e8fc6d5f-5d43-4499-9ff4-cbe7aef1fa13__2,360.0,145.0,910.7077195258272,31205.5
solanum_hasslerianum_1057457822,e8fc6d5f-5d43-4499-9ff4-cbe7aef1fa13__3,214.0,181.0,723.5533905932759,24063.0
solanum_hasslerianum_1057457822,e8fc6d5f-5d43-4499-9ff4-cbe7aef1fa13__4,342.0,245.0,991.76154339499,52825.5
solanum_riparium_1135482099,dd87e52d-4f59-4210-bea6-788b67334a6d__0,467.0,205.0,1163.4011537017798,51284.0
solanum_riparium_1135482099,dd87e52d-4f59-4210-bea6-788b67334a6d__1,627.0,294.0,1523.2072862499408,123065.5
solanum_riparium_1135482099,dd87e52d-4f59-4210-bea6-788b67334a6d__2,574.0,286.0,1759.5403307326833,101983.5
solanum_riparium_1135482099,dd87e52d-4f59-4210-bea6-788b67334a6d__3,773.0,431.0,2077.9667376038765,211998.5
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__0,417.0,179.0,1096.205194208886,46753.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__1,208.0,131.0,637.6295090390242,17873.5
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__2,409.0,182.0,1168.9402589451813,36350.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__3,298.0,117.0,779.4701294725903,25490.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__4,451.0,167.0,1112.7148622007646,44436.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__5,416.0,238.0,1535.9352083112988,47529.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__6,243.0,138.0,674.0975464705601,17140.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__7,368.0,153.0,1021.3767670841396,35616.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__8,455.0,162.0,1244.597113194674,38411.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__9,328.0,118.0,851.8204178980358,23846.5
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__10,290.0,124.0,860.3401871576796,23362.5
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__11,201.0,83.0,571.9554108468291,9597.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__12,264.0,149.0,798.3229432149769,14916.0
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__13,266.0,113.0,691.0853531617399,21189.5
solanum_trizygum_1055985751,e8b741b3-d165-4b2c-8d88-23fa5ef64a8c__14,298.0,154.0,775.9970414071721,30077.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__0,388.0,216.0,1073.1585130146605,54595.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__1,206.0,98.0,536.6589462905467,13262.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__2,102.0,47.0,257.17871555019053,2823.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__3,253.0,112.0,618.7422074112324,19131.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__4,176.0,81.0,423.98989873223434,9559.0
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__5,299.0,160.0,838.3056992722741,27832.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__6,324.0,171.0,852.8498551495578,36362.5
solanum_paludosum_1055317744,e6a062d2-24e1-4752-9ab4-e136b7fe2dbf__7,412.0,203.0,1027.217387517706,57183.5
solanum_ovalifolium_1056140800,e23fc8a8-9ceb-4353-87b7-89b64056be7e__0,536.0,413.0,1708.9474016201189,154261.5
solanum_ovalifolium_1056140800,e23fc8a8-9ceb-4353-87b7-89b64056be7e__1,536.0,398.0,1648.1433611130126,146994.5
atropa_belladonna_2446352051,de052dac-880f-4d60-82b5-4eed05074f3b__0,500.0,246.0,1295.827560572973,70802.0
atropa_belladonna_2446352051,de052dac-880f-4d60-82b5-4eed05074f3b__1,406.0,232.0,1028.867099092261,56122.0
atropa_belladonna_2446352051,de052dac-880f-4d60-82b5-4eed05074f3b__2,602.0,311.0,1471.442784262123,113583.5
solanum_aureum_1057640148,dfbbc029-8b3f-46e2-ac47-4c39c8119606__0,118.0,72.0,318.0071426749372,5881.5
solanum_aureum_1057640148,dfbbc029-8b3f-46e2-ac47-4c39c8119606__1,233.0,114.0,595.1442276647855,16111.5
solanum_aureum_1057640148,dfbbc029-8b3f-46e2-ac47-4c39c8119606__2,217.0,97.0,536.0315292925774,14221.5
solanum_aureum_1057640148,dfbbc029-8b3f-46e2-ac47-4c39c8119606__3,261.0,120.0,674.6417023478443,20871.0
solanum_aureum_1057640148,dfbbc029-8b3f-46e2-ac47-4c39c8119606__4,195.0,77.0,480.7178207935922,10897.5
solanum_triste_1135481637,def9392c-fb83-43eb-bccc-11b4988d2899__0,712.0,478.0,2015.1139238614903,201504.5
solanum_triste_1135481637,def9392c-fb83-43eb-bccc-11b4988d2899__1,691.0,412.0,1849.35656454861,201437.0
solanum_triste_1135481637,def9392c-fb83-43eb-bccc-11b4988d2899__2,500.0,268.0,1569.859089865551,84357.5
solanum_ramonense_1135479334,dfde54e2-a2a7-4b1c-9dbb-5e73b3cfc37f__0,670.0,240.0,1547.207286249941,96722.5
solanum_ramonense_1135479334,dfde54e2-a2a7-4b1c-9dbb-5e73b3cfc37f__1,490.0,235.0,1374.7808793787478,63586.5
solanum_ramonense_1135479334,dfde54e2-a2a7-4b1c-9dbb-5e73b3cfc37f__2,76.0,60.0,225.23759005323623,3192.5
solanum_ramonense_1135479334,dfde54e2-a2a7-4b1c-9dbb-5e73b3cfc37f__3,105.0,83.0,308.1076477383253,6020.0
solanum_ramonense_1135479334,dfde54e2-a2a7-4b1c-9dbb-5e73b3cfc37f__4,616.0,220.0,1656.4621202458804,76198.5
solanum_ramonense_1135479334,dfde54e2-a2a7-4b1c-9dbb-5e73b3cfc37f__5,580.0,229.0,1476.177848998418,78174.5
solanum_aligerum_1135481818,e7a4a194-edc1-4770-923c-2952c838d2be__0,380.0,100.0,875.837661840738,21998.0
solanum_aligerum_1135481818,e7a4a194-edc1-4770-923c-2952c838d2be__1,427.0,165.0,1029.0924958366772,44621.0
solanum_aligerum_1135481818,e7a4a194-edc1-4770-923c-2952c838d2be__2,385.0,143.0,953.7615433949902,35469.5
solanum_aligerum_1135481818,e7a4a194-edc1-4770-923c-2952c838d2be__3,453.0,250.0,1326.3199846221491,47728.5
solanum_acutilobum_1056640013,e5bb4013-9a6c-4cae-bc10-a15f27824698__0,378.0,261.0,1430.9646455628215,55846.0
solanum_acutilobum_1056640013,e5bb4013-9a6c-4cae-bc10-a15f27824698__1,762.0,585.0,2463.1282092113347,251229.5
solanum_acutilobum_1056640013,e5bb4013-9a6c-4cae-bc10-a15f27824698__2,560.0,263.0,1418.638743755017,69637.5
solanum_vestissimum_1055842436,df8c5b44-8827-40e8-85f1-194d9c7e731e__0,691.0,414.0,2116.8195513462556,173785.5
solanum_vestissimum_1055842436,df8c5b44-8827-40e8-85f1-194d9c7e731e__1,372.0,234.0,1093.5849198858537,58137.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__0,71.0,25.0,174.9949493661167,629.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__1,132.0,45.0,313.37972567696727,2054.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__2,231.0,69.0,536.3330444827418,10931.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__3,149.0,57.0,382.877200360026,3877.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__4,109.0,36.0,261.5807358037439,2314.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__5,216.0,63.0,499.462986797653,8648.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__6,164.0,51.0,374.6345596729069,4735.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__7,160.0,44.0,359.3797256769674,3872.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__8,294.0,99.0,689.2863632885164,19622.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__9,75.0,27.0,181.03657992645944,1356.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__10,219.0,102.0,559.0437226013975,13762.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__11,243.0,69.0,550.0904037956226,8679.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__12,158.0,62.0,387.64675298172665,6553.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__13,219.0,68.0,500.291413922399,10242.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__14,326.0,139.0,817.1097397793804,24022.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__15,255.0,89.0,595.1442276647853,13619.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__16,320.0,99.0,737.4356415871849,19111.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__17,274.0,94.0,627.0437226013972,16351.0
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__18,287.0,88.0,654.6244584051412,16788.5
solanum_campylacanthum_1135480131,dd2207e2-be97-4142-bbad-dbcb304b05eb__19,346.0,114.0,814.7493500861697,24227.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__0,289.0,73.0,657.3868683519052,14025.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__1,270.0,93.0,663.4873734152933,18034.5
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__2,323.0,92.0,830.3574311003824,21153.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__3,252.0,80.0,572.9604614807116,10995.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__4,215.0,78.0,512.6000717875013,10267.5
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__5,189.0,64.0,433.3624817342646,7516.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__6,331.0,83.0,767.0437226013973,18786.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__7,212.0,63.0,487.36248173426475,8824.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__8,327.0,104.0,879.3351365237967,21435.5
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__9,264.0,94.0,661.0437226013971,15437.0
solanum_stipulaceum_1056419150,e2c21cb5-1034-4646-9888-fc171846a23a__10,403.0,113.0,955.9970414071717,26429.5
